作者	Advice	Incomplete	Error	Crash	Doc	测试时间	分数	评测人
486	0	1	0	0	0	1457084363	-1.00000	532
502	1	1	0	0	0	1457084364	-2.00000	425
423	0	0	0	2	0	1457084363	-8.00000	464
406	0	2	1	3	0	1457084363	-16.00000	484
656	0	1	0	0	0	1457084363	-1.00000	524
444	1	0	0	0	0	1457084364	-1.00000	471
452	1	0	0	0	0	1457084364	0.00000	438
394	0	0	3	2	0	1457084364	-14.00000	475
419	0	0	1	1	0	1457084364	-6.00000	380
414	1	0	4	1	0	1457084364	-13.00000	491
511	1	0	1	0	0	1457084363	-2.00000	540
490	0	0	0	1	0	1457084363	-4.00000	541
413	1	0	0	0	0	1457084364	-1.00000	469
598	1	0	4	1	0	1457084364	-13.00000	697
697	0	0	1	2	0	1457084363	-10.00000	592
536	0	1	0	3	0	1457084364	-13.00000	479
564	0	1	0	0	0	1457084363	-1.00000	603
