作者	Advice	Incomplete	Error	Crash	Doc	测试时间	分数	评测人
258	0	0	0	0	0	1465017565	None	381
656	0	0	0	0	0	1465017565	None	426
486	0	5	1	0	0	1465017565	-7.00000	435
592	0	4	0	0	0	1465017565	-4.00000	488
431	0	2	0	0	0	1465017565	-2.00000	514
562	0	0	0	0	0	1465017565	None	585
698	2	0	0	0	0	1465017565	0.00000	575
439	1	0	1	0	0	1465017565	-2.00000	460
407	0	8	0	0	0	1465017565	-8.00000	539
388	0	7	2	0	0	1465017565	-11.00000	440
67	1	2	1	3	0	1465017565	-16.00000	599
452	1	5	0	0	0	1465017565	-5.00000	521
378	0	0	0	0	0	1465017565	None	582
426	1	2	0	0	0	1465017565	-2.00000	547
566	0	0	1	2	0	1465017565	-10.00000	532
394	0	0	0	0	0	1465017565	None	590
513	0	0	0	0	0	1465017565	None	430
593	0	0	0	0	0	1465017565	None	698
453	1	0	0	0	0	1465017565	0.00000	397
484	0	4	0	1	0	1465017565	-8.00000	423
471	0	4	1	0	0	1465017565	-6.00000	542
503	0	0	0	3	0	1465017565	-12.00000	465
470	1	4	1	0	0	1465017565	-6.00000	380
487	1	0	0	0	0	1465017565	0.00000	656
