作者	Advice	Incomplete	Error	Crash	Doc	测试时间	分数	评测人
451	1	0	10	0	0	1463209725	-20.00000	561
420	1	0	0	0	0	1463209725	0.00000	475
592	0	3	2	0	0	1463209725	-7.00000	398
604	1	7	1	0	0	1463209725	-9.00000	435
550	1	0	0	0	0	1463209725	0.00000	200
481	0	0	0	8	0	1463209725	-32.00000	404
504	3	0	5	0	0	1463209725	-10.00000	458
466	1	1	5	3	0	1463209725	-23.00000	523
595	0	0	2	0	0	1463209725	-4.00000	478
434	0	0	0	0	0	1463209725	None	517
389	2	0	0	2	0	1463209725	-8.00000	520
502	1	0	1	3	0	1463209725	-14.00000	391
530	2	4	0	3	0	1463209725	-16.00000	421
493	0	0	1	0	0	1463209725	-2.00000	703
381	0	0	0	1	0	1463209725	-4.00000	588
570	1	0	0	0	0	1463209725	0.00000	400
577	1	0	0	0	0	1463209725	0.00000	507
581	1	0	0	0	0	1463209725	0.00000	388
708	0	0	1	0	0	1463209725	-2.00000	574
393	1	0	0	0	0	1463209725	0.00000	528
385	1	10	7	3	0	1463209725	-36.00000	695
571	0	0	3	3	0	1463209725	-18.00000	482
457	0	1	0	0	0	1463209725	-1.00000	502
572	1	0	8	1	0	1463209725	-20.00000	453
449	0	0	0	0	0	1463209725	0.00000	565
436	3	20	2	0	0	1463209725	-24.00000	487
508	1	0	2	0	0	1463209725	-4.00000	443
387	0	0	1	5	0	1463209725	-22.00000	532
538	1	0	1	3	0	1463209725	-14.00000	415
445	1	0	9	0	0	1463209725	-18.00000	515
392	1	0	0	0	0	1463209725	0.00000	459
412	0	0	0	0	0	1463209725	None	18
454	1	0	3	1	0	1463209725	-10.00000	503
383	0	0	0	0	0	1463209725	None	470
697	1	0	3	0	0	1463209725	-6.00000	448
552	0	0	0	0	0	1463209725	None	436
476	1	0	0	0	0	1463209725	0.00000	432
499	0	0	3	0	0	1463209725	-6.00000	402
606	1	0	0	0	0	1463209725	0.00000	494
539	1	0	0	0	0	1463209725	0.00000	571
415	0	2	0	0	0	1463209725	-2.00000	604
426	0	0	0	0	0	1463209725	None	587
448	1	0	0	0	0	1463209725	0.00000	534
515	0	1	0	1	0	1463209725	-5.00000	564
695	1	0	2	0	0	1463209725	-4.00000	454
542	1	0	0	0	0	1463209725	0.00000	547
534	2	0	2	0	0	1463209725	-4.00000	597
585	0	0	0	0	0	1463209725	None	473
533	1	0	0	0	0	1463209725	0.00000	697
408	0	4	3	15	0	1463209725	-70.00000	529
471	1	0	0	0	0	1463209725	0.00000	573
484	1	0	0	0	0	1463209725	0.00000	563
478	0	0	0	0	0	1463209725	None	423
395	0	0	0	0	0	1463209725	None	524
590	1	0	0	0	0	1463209725	0.00000	425
453	0	0	1	0	0	1463209725	-2.00000	499
429	0	1	3	0	0	1463209725	-7.00000	462
431	0	0	1	0	0	1463209725	-2.00000	559
438	1	0	1	0	0	1463209725	-2.00000	486
384	0	8	0	0	0	1463209725	-8.00000	575
513	0	0	3	6	0	1463209725	-30.00000	406
554	0	2	5	0	0	1463209725	-12.00000	457
467	1	0	0	0	0	1463209725	0.00000	390
557	1	1	1	1	0	1463209725	-7.00000	579
468	0	0	0	0	0	1463209725	None	535
469	0	0	1	0	0	1463209725	-2.00000	430
443	1	0	0	0	0	1463209725	0.00000	489
399	1	0	2	0	0	1463209725	-4.00000	491
409	0	0	2	0	0	1463209725	-4.00000	506
514	1	1	2	0	0	1463209725	-5.00000	380
435	3	1	3	0	0	1463209725	-7.00000	590
597	0	0	0	0	0	1463209725	0.00000	550
463	1	0	0	0	0	1463209725	0.00000	498
521	0	0	2	0	0	1463209725	-4.00000	493
444	0	0	0	0	0	1463209725	None	385
560	3	0	5	1	0	1463209725	-14.00000	708
541	0	1	0	0	0	1463209725	-1.00000	474
465	1	0	0	0	0	1463209725	0.00000	542
407	1	0	1	3	0	1463209725	-14.00000	450
406	0	0	3	0	0	1463209725	-6.00000	465
388	1	0	9	0	0	1463209725	-18.00000	592
423	1	1	5	0	0	1463209725	-11.00000	510
419	0	0	2	8	0	1463209725	-36.00000	584
548	1	0	8	0	0	1463209725	-16.00000	497
398	0	2	2	0	0	1463209725	-6.00000	599
433	0	6	2	0	0	1463209725	-10.00000	512
503	1	0	1	4	0	1463209725	-18.00000	585
470	2	0	2	0	0	1463209725	-4.00000	383
427	0	0	5	1	0	1463209725	-14.00000	509
564	1	0	0	0	0	1463209725	0.00000	429
440	1	0	0	0	0	1463209725	0.00000	545
422	0	20	4	1	0	1463209725	-32.00000	483
509	0	0	0	0	0	1463209725	None	554
487	0	0	2	0	0	1463209725	-4.00000	460
486	0	0	0	2	0	1463209725	-8.00000	438
576	4	0	2	1	0	1463209725	-8.00000	409
527	1	1	1	0	0	1463209725	-3.00000	468
439	0	6	2	0	0	1463209725	-10.00000	258
593	0	0	3	0	0	1463209725	-6.00000	546
428	1	0	0	0	0	1463209725	0.00000	513
394	0	0	1	7	0	1463209725	-30.00000	440
473	0	0	0	0	0	1463209725	0.00000	495
